N	Acuraccy	Precision	Recall	F-Measure
131	0.6511628	0.6756757	0.70422536	0.6896552
132	0.65384614	0.68	0.7083333	0.6938775
133	0.65648854	0.68	0.7083333	0.6938775
134	0.65909094	0.68421054	0.7123288	0.6979866
135	0.6616541	0.68421054	0.7123288	0.6979866
136	0.6641791	0.6883117	0.7162162	0.7019868
137	0.6666667	0.6883117	0.7162162	0.7019868
138	0.6617647	0.67948717	0.7162162	0.69736844
139	0.6569343	0.6708861	0.7162162	0.6928105
140	0.65217394	0.6625	0.7162162	0.6883117
141	0.65467626	0.6666667	0.72	0.69230765
142	0.65	0.6585366	0.72	0.68789804
143	0.6453901	0.6585366	0.7105263	0.68354434
144	0.64788735	0.6626506	0.71428573	0.6875
145	0.6503497	0.6626506	0.71428573	0.6875
146	0.6458333	0.6626506	0.7051282	0.6832298
147	0.64827585	0.6626506	0.7051282	0.6832298
148	0.65068495	0.6626506	0.7051282	0.6832298
149	0.6530612	0.6626506	0.7051282	0.6832298
150	0.6486486	0.6626506	0.6962025	0.6790123
151	0.6442953	0.6626506	0.6875	0.6748466
152	0.64	0.6626506	0.67901236	0.6707317
153	0.6423841	0.6626506	0.67901236	0.6707317
154	0.6447368	0.6666667	0.68292683	0.6746988
155	0.64705884	0.6666667	0.68292683	0.6746988
156	0.64935064	0.67058825	0.686747	0.6785714
157	0.6451613	0.67058825	0.6785714	0.6745562
158	0.64102566	0.6627907	0.6785714	0.67058825
159	0.6433121	0.6666667	0.68235296	0.6744186
160	0.6455696	0.67045456	0.68604654	0.6781609
161	0.6415094	0.67045456	0.6781609	0.6742857
162	0.6375	0.66292137	0.6781609	0.6704545
163	0.63975155	0.6666667	0.6818182	0.6741573
164	0.6419753	0.6703297	0.6853933	0.6777778
165	0.6380368	0.6703297	0.67777777	0.67403316
166	0.6402439	0.67391306	0.6813187	0.6775956
167	0.6424242	0.67391306	0.6813187	0.6775956
168	0.6385542	0.6666667	0.6813187	0.67391306
169	0.6407186	0.67021275	0.6847826	0.67741936
170	0.64285713	0.67368424	0.68817204	0.6808511
171	0.6390532	0.6666667	0.68817204	0.67724866
172	0.64117646	0.6701031	0.69148934	0.68062824
173	0.64327484	0.67346936	0.69473684	0.6839378
