N|Acuraccy|Precision|Recall|F-Measure
1|0.6666667|0.5|1.0|0.6666667
2|0.75|0.6666667|1.0|0.8
3|0.6|0.5|1.0|0.6666667
4|0.6666667|0.6|1.0|0.75
5|0.71428573|0.6666667|1.0|0.8
6|0.625|0.5714286|1.0|0.72727275
7|0.6666667|0.5714286|1.0|0.72727275
8|0.7|0.625|1.0|0.7692308
9|0.72727275|0.6666667|1.0|0.8
10|0.6666667|0.6|1.0|0.75
11|0.6923077|0.6|1.0|0.75
12|0.64285713|0.54545456|1.0|0.7058824
13|0.6|0.5|1.0|0.6666667
14|0.5625|0.5|0.85714287|0.6315789
15|0.5882353|0.5|0.85714287|0.6315789
16|0.6111111|0.5|0.85714287|0.6315789
17|0.6315789|0.53846157|0.875|0.6666667
18|0.6|0.5|0.875|0.6363636
19|0.61904764|0.53333336|0.8888889|0.6666667
20|0.6363636|0.53333336|0.8888889|0.6666667
21|0.65217394|0.53333336|0.8888889|0.6666667
22|0.6666667|0.5625|0.9|0.69230765
23|0.68|0.5625|0.9|0.69230765
24|0.6923077|0.5882353|0.90909094|0.71428573
25|0.7037037|0.6111111|0.9166667|0.73333335
26|0.6785714|0.6111111|0.84615386|0.70967746
27|0.6896552|0.6111111|0.84615386|0.70967746
28|0.6666667|0.6111111|0.78571427|0.6875
29|0.6451613|0.6111111|0.73333335|0.6666666
30|0.625|0.57894737|0.73333335|0.64705884
31|0.6363636|0.57894737|0.73333335|0.64705884
32|0.64705884|0.6|0.75|0.6666667
33|0.6571429|0.6|0.75|0.6666667
34|0.6666667|0.61904764|0.7647059|0.68421054
35|0.6756757|0.61904764|0.7647059|0.68421054
36|0.68421054|0.61904764|0.7647059|0.68421054
37|0.6666667|0.59090906|0.7647059|0.6666667
38|0.65|0.5652174|0.7647059|0.65
39|0.63414633|0.5652174|0.7222222|0.63414633
40|0.63414633|0.5652174|0.7222222|0.63414633
41|0.64285713|0.5652174|0.7222222|0.63414633
42|0.6511628|0.5652174|0.7222222|0.63414633
43|0.6511628|0.5652174|0.7222222|0.63414633
44|0.65909094|0.5833333|0.7368421|0.65116274
45|0.6666667|0.6|0.75|0.6666667
46|0.67391306|0.61538464|0.7619048|0.6808511
47|0.68085104|0.61538464|0.7619048|0.6808511
48|0.6875|0.6296296|0.77272725|0.6938776
49|0.6938776|0.6296296|0.77272725|0.6938776
50|0.7|0.6296296|0.77272725|0.6938776
51|0.7058824|0.64285713|0.7826087|0.7058824
52|0.71153843|0.6551724|0.7916667|0.7169812
53|0.7169811|0.6551724|0.7916667|0.7169812
54|0.7222222|0.6666667|0.8|0.72727275
55|0.7090909|0.6666667|0.7692308|0.71428573
56|0.6964286|0.6451613|0.7692308|0.7017544
57|0.68421054|0.625|0.7692308|0.6896552
58|0.67241377|0.625|0.7407407|0.67796606
59|0.6779661|0.6363636|0.75|0.6885246
60|0.6666667|0.6363636|0.7241379|0.6774193
61|0.6557377|0.61764705|0.7241379|0.6666666
62|0.66129035|0.61764705|0.7241379|0.6666666
63|0.6507937|0.61764705|0.7|0.65625
64|0.640625|0.6|0.7|0.64615387
65|0.64615387|0.6|0.7|0.64615387
66|0.6515151|0.6|0.7|0.64615387
67|0.6567164|0.6111111|0.7096774|0.6567164
68|0.6617647|0.6216216|0.71875|0.6666666
69|0.65217394|0.6052632|0.71875|0.6571428
70|0.6571429|0.61538464|0.72727275|0.6666667
71|0.6619718|0.61538464|0.72727275|0.6666667
72|0.6527778|0.61538464|0.7058824|0.6575343
73|0.65753424|0.625|0.71428573|0.6666667
74|0.6486486|0.6097561|0.71428573|0.65789473
75|0.64|0.6097561|0.6944444|0.64935064
76|0.6447368|0.6097561|0.6944444|0.64935064
77|0.64935064|0.6097561|0.6944444|0.64935064
78|0.65384614|0.61904764|0.7027027|0.6582278
79|0.65822786|0.61904764|0.7027027|0.6582278
80|0.65|0.60465115|0.7027027|0.65000004
81|0.654321|0.60465115|0.7027027|0.65000004
82|0.64634144|0.59090906|0.7027027|0.6419753
83|0.6385542|0.5777778|0.7027027|0.63414633
84|0.64285713|0.5869565|0.7105263|0.6428572
85|0.64705884|0.59574467|0.71794873|0.6511628
86|0.6395349|0.5833333|0.71794873|0.6436782
87|0.6436782|0.5833333|0.71794873|0.6436782
88|0.6363636|0.5714286|0.71794873|0.6363637
89|0.64044946|0.5714286|0.71794873|0.6363637
90|0.6333333|0.5714286|0.7|0.6292135
91|0.63736266|0.5714286|0.7|0.6292135
92|0.6304348|0.56|0.7|0.6222222
93|0.6344086|0.5686275|0.70731705|0.6304348
94|0.63829786|0.5686275|0.70731705|0.6304348
95|0.6421053|0.5769231|0.71428573|0.6382979
96|0.6458333|0.5769231|0.71428573|0.6382979
97|0.6494845|0.5849057|0.7209302|0.6458333
98|0.64285713|0.5849057|0.70454544|0.63917524
99|0.64646465|0.5925926|0.7111111|0.6464646
100|0.64|0.5925926|0.6956522|0.64000005
101|0.64356434|0.6|0.70212764|0.64705884
102|0.6372549|0.58928573|0.70212764|0.64077675
103|0.63106793|0.57894737|0.70212764|0.63461536
104|0.63461536|0.57894737|0.70212764|0.63461536
105|0.63809526|0.57894737|0.70212764|0.63461536
106|0.6320755|0.57894737|0.6875|0.62857145
107|0.635514|0.5862069|0.6938776|0.635514
108|0.6388889|0.5862069|0.6938776|0.635514
109|0.6330275|0.5862069|0.68|0.6296296
110|0.6363636|0.59322035|0.6862745|0.6363637
111|0.6396396|0.6|0.6923077|0.6428572
112|0.6396396|0.6|0.6923077|0.6428572
113|0.64285713|0.6|0.6923077|0.6428572
114|0.63716817|0.59016395|0.6923077|0.63716817
115|0.6315789|0.58064514|0.6923077|0.631579
116|0.62608695|0.5714286|0.6923077|0.626087
117|0.62068963|0.5625|0.6923077|0.62068963
118|0.62393165|0.5625|0.6923077|0.62068963
119|0.62711865|0.5625|0.6923077|0.62068963
120|0.6302521|0.5692308|0.6981132|0.62711865
121|0.625|0.56060606|0.6981132|0.62184876
122|0.6198347|0.56060606|0.6851852|0.6166667
123|0.6147541|0.5522388|0.6851852|0.6115703
124|0.6097561|0.5441176|0.6851852|0.6065573
125|0.61290324|0.5507246|0.6909091|0.61290324
126|0.616|0.55714285|0.6964286|0.6190476
127|0.6111111|0.5492958|0.6964286|0.61417323
128|0.6111111|0.5492958|0.6964286|0.61417323
129|0.6062992|0.5492958|0.68421054|0.609375
130|0.609375|0.5555556|0.6896552|0.61538464
131|0.60465115|0.5555556|0.6779661|0.610687
132|0.6076923|0.56164384|0.68333334|0.6165413
133|0.60305345|0.56164384|0.6721311|0.6119403
134|0.6060606|0.5675676|0.67741936|0.61764705
135|0.60902256|0.5675676|0.67741936|0.61764705
136|0.6119403|0.5733333|0.6825397|0.62318844
137|0.6074074|0.5733333|0.671875|0.6187051
138|0.60294116|0.56578946|0.671875|0.6142857
139|0.5985401|0.5584416|0.671875|0.609929
140|0.5942029|0.55128205|0.671875|0.6056338
141|0.5971223|0.556962|0.6769231|0.61111116
142|0.6|0.5625|0.6818182|0.6164383
143|0.6028369|0.5625|0.6818182|0.6164383
144|0.59859157|0.5555556|0.6818182|0.6122449
145|0.5944056|0.5555556|0.67164177|0.6081081
146|0.5972222|0.5555556|0.67164177|0.6081081
147|0.6|0.5555556|0.67164177|0.6081081
148|0.5958904|0.5555556|0.6617647|0.60402685
149|0.5986394|0.5555556|0.6617647|0.60402685
150|0.6013514|0.5555556|0.6617647|0.60402685
151|0.59731543|0.5555556|0.65217394|0.6
152|0.5933333|0.5555556|0.64285713|0.59602654
153|0.5960265|0.5555556|0.64285713|0.59602654
154|0.59210527|0.5487805|0.64285713|0.59210527
155|0.59477127|0.5487805|0.64285713|0.59210527
156|0.59090906|0.5421687|0.64285713|0.58823526
157|0.59354836|0.5421687|0.64285713|0.58823526
158|0.5897436|0.53571427|0.64285713|0.58441556
159|0.5923567|0.5411765|0.64788735|0.5897436
160|0.5886076|0.53488374|0.64788735|0.58598727
161|0.5849057|0.53488374|0.6388889|0.58227855
162|0.5875|0.54022986|0.6438356|0.5875
163|0.59006214|0.54545456|0.6486486|0.59259254
164|0.5925926|0.5505618|0.6533333|0.59756094
165|0.5889571|0.5505618|0.6447368|0.5939393
166|0.5914634|0.5555556|0.64935064|0.5988024
167|0.58787876|0.5555556|0.64102566|0.5952381
168|0.5903614|0.5604396|0.6455696|0.6000001
169|0.5928144|0.5652174|0.65|0.60465115
170|0.5952381|0.56989247|0.654321|0.6091954
171|0.5976331|0.5744681|0.6585366|0.6136364
172|0.6|0.57894737|0.6626506|0.61797756
173|0.6023392|0.5833333|0.6666667|0.62222224
174|0.5988372|0.57731956|0.6666667|0.6187845
175|0.60115606|0.57731956|0.6666667|0.6187845
176|0.59770113|0.5714286|0.6666667|0.61538464
177|0.5942857|0.5714286|0.65882355|0.6120219
178|0.59090906|0.56565654|0.65882355|0.6086956
179|0.59322035|0.57|0.6627907|0.6129032
180|0.59322035|0.57|0.6627907|0.6129032
181|0.5955056|0.57|0.6627907|0.6129032
182|0.5977654|0.57|0.6627907|0.6129032
183|0.59444445|0.57|0.6551724|0.6096257
184|0.5966851|0.57|0.6551724|0.6096257
185|0.5989011|0.57|0.6551724|0.6096257
186|0.6010929|0.57425743|0.65909094|0.6137566
187|0.6032609|0.57843137|0.66292137|0.617801
188|0.6|0.57281554|0.66292137|0.6145834
189|0.5967742|0.5673077|0.66292137|0.61139894
190|0.5989305|0.5673077|0.66292137|0.61139894
191|0.60106385|0.5673077|0.66292137|0.61139894
192|0.5978836|0.5619048|0.66292137|0.60824746
193|0.5947368|0.5566038|0.66292137|0.6051283
194|0.5947368|0.5566038|0.66292137|0.6051283
195|0.591623|0.55140185|0.66292137|0.60204077
196|0.59375|0.5555556|0.6666667|0.60606056
197|0.59585494|0.5555556|0.6666667|0.60606056
198|0.5979381|0.5555556|0.6666667|0.60606056
199|0.5948718|0.5555556|0.6593407|0.6030151
200|0.59183675|0.5555556|0.65217394|0.6
201|0.5939086|0.5555556|0.65217394|0.6
202|0.59090906|0.5555556|0.6451613|0.5970149
203|0.5879397|0.5555556|0.63829786|0.59405947
204|0.59|0.5555556|0.63829786|0.59405947
205|0.59|0.5555556|0.63829786|0.59405947
206|0.5920398|0.559633|0.6421053|0.5980392
207|0.5940594|0.559633|0.6421053|0.5980392
208|0.591133|0.559633|0.6354167|0.5951219
209|0.59313726|0.559633|0.6354167|0.5951219
210|0.595122|0.56363636|0.63917524|0.5990338
211|0.5970874|0.5675676|0.64285713|0.6028709
212|0.59903383|0.5714286|0.64646465|0.6066351
213|0.59615386|0.5714286|0.64|0.60377353
214|0.5980861|0.5714286|0.64|0.60377353
215|0.5952381|0.5714286|0.63366336|0.600939
216|0.5971564|0.5714286|0.63366336|0.600939
217|0.5990566|0.5714286|0.63366336|0.600939
218|0.600939|0.5714286|0.63366336|0.600939
219|0.60280377|0.57522124|0.6372549|0.60465115
220|0.60465115|0.57894737|0.6407767|0.6082949
221|0.6064815|0.5826087|0.6442308|0.61187214
222|0.6082949|0.5826087|0.6442308|0.61187214
223|0.61009175|0.5862069|0.64761907|0.61538464
224|0.60730594|0.5862069|0.6415094|0.61261266
225|0.6045455|0.5811966|0.6415094|0.6098654
226|0.60633487|0.5811966|0.6415094|0.6098654
227|0.6081081|0.5811966|0.6415094|0.6098654
228|0.6098655|0.5811966|0.6415094|0.6098654
229|0.60714287|0.5762712|0.6415094|0.60714287
230|0.60444444|0.5714286|0.6415094|0.6044444
231|0.6017699|0.56666666|0.6415094|0.60176986
232|0.59911895|0.56198347|0.6415094|0.59911895
233|0.60087717|0.56557375|0.6448598|0.6026201
234|0.60262007|0.5691057|0.6481481|0.60606056
235|0.6|0.5645161|0.6481481|0.6034483
236|0.6017316|0.568|0.6513761|0.60683763
237|0.5991379|0.56349206|0.6513761|0.6042553
238|0.6008584|0.56692916|0.6545454|0.6075949
239|0.6025641|0.5703125|0.6576577|0.6108787
240|0.6|0.56589144|0.6576577|0.6083333
241|0.59745765|0.56153846|0.6576577|0.60580915
242|0.59915614|0.5648855|0.66071427|0.6090535
243|0.60084033|0.5681818|0.6637168|0.61224496
244|0.60251045|0.5714286|0.6666667|0.61538464
245|0.6041667|0.5714286|0.6666667|0.61538464
246|0.60580915|0.57462686|0.6695652|0.6184739
247|0.607438|0.57462686|0.6695652|0.6184739
248|0.60493827|0.57462686|0.6637931|0.61599994
249|0.60655737|0.5777778|0.6666667|0.61904764
250|0.60816324|0.5808824|0.6694915|0.6220473
251|0.6097561|0.5839416|0.6722689|0.625
252|0.60728747|0.5797101|0.6722689|0.6225681
253|0.608871|0.5797101|0.6722689|0.6225681
254|0.6064257|0.5797101|0.6666667|0.62015504
255|0.608|0.5797101|0.6666667|0.62015504
256|0.60956174|0.5797101|0.6666667|0.62015504
257|0.6111111|0.5797101|0.6666667|0.62015504
258|0.61264825|0.5797101|0.6666667|0.62015504
259|0.6102362|0.5797101|0.661157|0.6177606
260|0.60784316|0.5797101|0.6557377|0.6153846
261|0.60546875|0.5755396|0.6557377|0.61302686
262|0.60700387|0.5755396|0.6557377|0.61302686
263|0.6085271|0.57857144|0.6585366|0.6159696
264|0.61003864|0.57857144|0.6585366|0.6159696
265|0.6076923|0.5744681|0.6585366|0.6136364
266|0.6091954|0.5744681|0.6585366|0.6136364
267|0.60687023|0.5744681|0.6532258|0.61132073
268|0.60687023|0.5744681|0.6532258|0.61132073
269|0.608365|0.5744681|0.6532258|0.61132073
270|0.6098485|0.57746476|0.656|0.61423224
271|0.60754716|0.57746476|0.6507937|0.6119403
272|0.60902256|0.57746476|0.6507937|0.6119403
273|0.61048687|0.57746476|0.6507937|0.6119403
274|0.60820895|0.57342654|0.6507937|0.6096654
275|0.605948|0.57342654|0.6456693|0.6074074
276|0.6037037|0.5694444|0.6456693|0.6051661
277|0.6051661|0.5724138|0.6484375|0.60805863
278|0.6066176|0.5753425|0.6511628|0.6109091
279|0.60805863|0.5782313|0.65384614|0.61371845
280|0.609489|0.5810811|0.65648854|0.61648744
281|0.6109091|0.58389264|0.65909094|0.6192171
282|0.6123188|0.58666664|0.6616541|0.62190807
283|0.6137184|0.589404|0.6641791|0.6245614
284|0.6115108|0.5855263|0.6641791|0.62237763
285|0.609319|0.5855263|0.65925926|0.62020904
286|0.60714287|0.5855263|0.6544118|0.6180556
287|0.60854095|0.5855263|0.6544118|0.6180556
288|0.6099291|0.5855263|0.6544118|0.6180556
289|0.61130744|0.5855263|0.6544118|0.6180556
290|0.6126761|0.5855263|0.6544118|0.6180556
291|0.61403507|0.5855263|0.6544118|0.6180556
292|0.6118881|0.5816994|0.6544118|0.61591697
293|0.6132404|0.5816994|0.6544118|0.61591697
294|0.6111111|0.5816994|0.649635|0.6137931
295|0.6089965|0.5779221|0.649635|0.61168385
296|0.6103448|0.58064514|0.65217394|0.61433446
297|0.61168385|0.5833333|0.65467626|0.61694914
298|0.60958904|0.5833333|0.65|0.6148648
299|0.6109215|0.5833333|0.65|0.6148648
300|0.6122449|0.58598727|0.6524823|0.61744964
301|0.6135593|0.58598727|0.6524823|0.61744964
302|0.6148649|0.58598727|0.6524823|0.61744964
303|0.61279464|0.58598727|0.64788735|0.6153847
304|0.61409396|0.5886076|0.6503497|0.6179402
305|0.61538464|0.591195|0.6527778|0.62046206
306|0.61333334|0.591195|0.64827585|0.6184211
307|0.6112957|0.5875|0.64827585|0.61639345
308|0.6092715|0.5838509|0.64827585|0.6143791
309|0.6105611|0.58641976|0.65068495|0.61688316
310|0.6118421|0.5889571|0.6530612|0.61935484
311|0.60983604|0.58536583|0.6530612|0.61736333
312|0.6111111|0.58536583|0.6530612|0.61736333
313|0.6123778|0.58787876|0.6554054|0.61980826
314|0.6136364|0.5903614|0.6577181|0.6222222
315|0.61488676|0.5928144|0.66|0.6246057
316|0.61612904|0.5952381|0.66225165|0.62695926
317|0.6141479|0.5952381|0.65789473|0.625
318|0.61538464|0.5976331|0.66013074|0.6273292
319|0.61661345|0.6|0.66233766|0.6296297
320|0.6178344|0.6023392|0.66451615|0.63190186
321|0.61587304|0.5988372|0.66451615|0.6299694
322|0.6170886|0.5988372|0.66451615|0.6299694
323|0.6151419|0.5953757|0.66451615|0.6280488
324|0.6132075|0.5953757|0.6602564|0.62613976
325|0.61442006|0.59770113|0.6624204|0.6283988
326|0.6125|0.59770113|0.65822786|0.62650603
327|0.6105919|0.5942857|0.65822786|0.6246246
328|0.6086956|0.59090906|0.65822786|0.6227545
329|0.60681117|0.5875706|0.65822786|0.6208955
330|0.6080247|0.5875706|0.65822786|0.6208955
331|0.60923076|0.5898876|0.6603774|0.6231454
332|0.61042947|0.5898876|0.6603774|0.6231454
333|0.6116208|0.59217876|0.6625|0.6253688
334|0.6128049|0.59444445|0.66459626|0.627566
335|0.6139818|0.5966851|0.6666667|0.6297376
336|0.6121212|0.5934066|0.6666667|0.62790704
337|0.61329305|0.59562844|0.66871166|0.6300578
338|0.61445785|0.59782606|0.6707317|0.6321839
339|0.6126126|0.59782606|0.6666667|0.63037246
340|0.61077845|0.59782606|0.6626506|0.62857145
341|0.6119403|0.6|0.66467065|0.6306819
342|0.61011904|0.6|0.66071427|0.6288952
343|0.611276|0.60215056|0.6627219|0.6309859
344|0.61242604|0.6042781|0.6647059|0.63305324
345|0.6135693|0.60638297|0.6666667|0.63509756
346|0.6117647|0.6031746|0.6666667|0.6333333
347|0.61290324|0.6052632|0.6686047|0.6353591
348|0.6111111|0.60209423|0.6686047|0.6336088
349|0.60932946|0.5989583|0.6686047|0.6318681
350|0.60755813|0.5989583|0.6647399|0.63013697
351|0.6086956|0.5989583|0.6647399|0.63013697
352|0.6069364|0.59585494|0.6647399|0.62841535
353|0.6051873|0.5927835|0.6647399|0.62670296
354|0.6063218|0.5927835|0.6647399|0.62670296
355|0.6074498|0.5927835|0.6647399|0.62670296
356|0.60571426|0.5927835|0.66091955|0.625
357|0.6039886|0.5927835|0.6571429|0.6233063
358|0.6051136|0.5948718|0.65909094|0.62533695
359|0.60339946|0.59183675|0.65909094|0.6236559
360|0.60169494|0.5888325|0.65909094|0.62198395
361|0.6028169|0.59090906|0.66101694|0.624
362|0.6011236|0.59090906|0.6573034|0.62234044
363|0.6022409|0.59090906|0.6573034|0.62234044
364|0.60055864|0.59090906|0.65363127|0.62068963
365|0.60167134|0.5929648|0.65555555|0.6226913
366|0.6027778|0.595|0.65745854|0.62467194
367|0.60387814|0.595|0.65745854|0.62467194
368|0.6022099|0.5920398|0.65745854|0.6230366
