1|1.0|1.0|1.0|1.0
2|1.0|1.0|1.0|1.0
4|0.8|0.75|1.0|0.85714287
6|0.6666667|0.6|1.0|0.75
8|0.71428573|0.6666667|1.0|0.8
11|0.75|0.6666667|1.0|0.8
15|0.7777778|0.6666667|1.0|0.8
16|0.8|0.6666667|1.0|0.8
19|0.72727275|0.5714286|1.0|0.72727275
20|0.6666667|0.5714286|0.8|0.6666667
22|0.6923077|0.625|0.8333333|0.71428573
23|0.71428573|0.625|0.8333333|0.71428573
24|0.6666667|0.5555556|0.8333333|0.66666675
25|0.6875|0.6|0.85714287|0.70588243
26|0.7058824|0.6|0.85714287|0.70588243
32|0.6666667|0.54545456|0.85714287|0.6666667
33|0.6315789|0.54545456|0.75|0.631579
35|0.6|0.54545456|0.6666667|0.6
36|0.61904764|0.54545456|0.6666667|0.6
39|0.6363636|0.54545456|0.6666667|0.6
41|0.65217394|0.54545456|0.6666667|0.6
42|0.6666667|0.54545456|0.6666667|0.6
46|0.68|0.5833333|0.7|0.6363636
48|0.6923077|0.61538464|0.72727275|0.6666667
49|0.7037037|0.61538464|0.72727275|0.6666667
51|0.71428573|0.64285713|0.75|0.6923077
53|0.6896552|0.64285713|0.6923077|0.6666667
54|0.7|0.6666667|0.71428573|0.68965524
55|0.7096774|0.6666667|0.71428573|0.68965524
56|0.6875|0.625|0.71428573|0.6666667
58|0.6666667|0.625|0.6666667|0.6451613
59|0.6764706|0.64705884|0.6875|0.6666667
60|0.6857143|0.64705884|0.6875|0.6666667
61|0.6944444|0.6666667|0.7058824|0.6857143
62|0.6756757|0.6666667|0.6666667|0.6666667
63|0.65789473|0.6666667|0.6315789|0.6486486
69|0.64102566|0.6315789|0.6315789|0.6315789
71|0.65|0.6315789|0.6315789|0.6315789
79|0.6585366|0.6315789|0.6315789|0.6315789
80|0.6666667|0.65|0.65|0.65
81|0.6744186|0.65|0.65|0.65
83|0.65909094|0.61904764|0.65|0.63414633
85|0.6666667|0.6363636|0.6666667|0.65116286
86|0.67391306|0.65217394|0.6818182|0.6666667
87|0.68085104|0.65217394|0.6818182|0.6666667
90|0.6666667|0.65217394|0.65217394|0.65217394
92|0.6530612|0.625|0.65217394|0.63829786
93|0.6530612|0.625|0.65217394|0.63829786
94|0.66|0.625|0.65217394|0.63829786
95|0.6666667|0.64|0.6666667|0.6530613
97|0.6730769|0.65384614|0.68|0.6666667
98|0.6792453|0.65384614|0.68|0.6666667
99|0.6851852|0.6666667|0.6923077|0.6792453
100|0.6727273|0.6666667|0.6666667|0.6666667
101|0.66071427|0.64285713|0.6666667|0.6545454
102|0.6666667|0.6551724|0.6785714|0.6666667
103|0.6551724|0.6333333|0.6785714|0.6551724
104|0.6440678|0.6333333|0.6551724|0.64406776
105|0.65|0.6333333|0.6551724|0.64406776
106|0.65|0.6333333|0.6551724|0.64406776
107|0.6557377|0.6451613|0.6666667|0.65573776
110|0.66129035|0.65625|0.67741936|0.6666666
112|0.6507937|0.6363636|0.67741936|0.65625006
113|0.640625|0.6363636|0.65625|0.6461538
114|0.63076925|0.61764705|0.65625|0.6363636
115|0.6363636|0.62857145|0.6666667|0.64705884
116|0.64179105|0.6388889|0.6764706|0.6571429
120|0.64705884|0.6486486|0.6857143|0.6666666
121|0.65217394|0.65789473|0.6944444|0.6756757
123|0.6571429|0.6666667|0.7027027|0.68421054
128|0.64788735|0.65|0.7027027|0.6753247
129|0.6527778|0.65|0.7027027|0.6753247
130|0.65753424|0.6585366|0.7105263|0.68354434
131|0.65753424|0.6585366|0.7105263|0.68354434
132|0.6621622|0.6666667|0.71794873|0.69135803
133|0.6666667|0.6666667|0.71794873|0.69135803
134|0.65789473|0.6511628|0.71794873|0.68292683
136|0.66233766|0.65909094|0.725|0.69047624
137|0.6666667|0.65909094|0.725|0.69047624
138|0.65822786|0.64444447|0.725|0.68235296
140|0.65|0.6304348|0.725|0.6744186
141|0.654321|0.63829786|0.73170733|0.6818182
142|0.6585366|0.6458333|0.7380952|0.68888885
143|0.6506024|0.6458333|0.7209302|0.68131864
144|0.64285713|0.63265306|0.7209302|0.673913
146|0.63529414|0.63265306|0.70454544|0.6666667
148|0.6395349|0.63265306|0.70454544|0.6666667
149|0.6321839|0.63265306|0.6888889|0.65957445
151|0.625|0.63265306|0.67391306|0.6526316
152|0.6179775|0.63265306|0.65957445|0.6458334
154|0.6111111|0.62|0.65957445|0.6391753
158|0.6043956|0.60784316|0.65957445|0.63265306
159|0.59782606|0.59615386|0.65957445|0.62626266
160|0.60215056|0.6037736|0.6666667|0.63366336
163|0.59574467|0.5925926|0.6666667|0.627451
164|0.6|0.6|0.67346936|0.63461536
165|0.59375|0.6|0.66|0.62857145
167|0.58762884|0.6|0.64705884|0.62264156
168|0.59183675|0.60714287|0.65384614|0.6296297
169|0.5959596|0.61403507|0.6603774|0.6363637
170|0.6|0.62068963|0.6666667|0.6428571
171|0.6039604|0.62711865|0.6727273|0.64912283
172|0.60784316|0.6333333|0.6785714|0.6551724
173|0.61165047|0.6393443|0.68421054|0.661017
174|0.61538464|0.6451613|0.6896552|0.6666666
175|0.61904764|0.6451613|0.6896552|0.6666666
176|0.6226415|0.6507937|0.69491524|0.6721312
177|0.62616825|0.6507937|0.69491524|0.6721312
178|0.6203704|0.640625|0.69491524|0.6666666
179|0.6238532|0.64615387|0.7|0.672
180|0.6181818|0.64615387|0.6885246|0.6666667
181|0.6216216|0.64615387|0.6885246|0.6666667
184|0.625|0.64615387|0.6885246|0.6666667
185|0.6283186|0.64615387|0.6885246|0.6666667
186|0.622807|0.6363636|0.6885246|0.6614173
187|0.62608695|0.64179105|0.6935484|0.6666667
188|0.62068963|0.63235295|0.6935484|0.6615385
189|0.61538464|0.6231884|0.6935484|0.65648854
191|0.61864406|0.6231884|0.6935484|0.65648854
192|0.61864406|0.6231884|0.6935484|0.65648854
193|0.6134454|0.6142857|0.6935484|0.6515151
194|0.60833335|0.6056338|0.6935484|0.6466165
195|0.61157024|0.6111111|0.6984127|0.65185183
196|0.60655737|0.60273975|0.6984127|0.64705884
197|0.60162604|0.60273975|0.6875|0.6423358
198|0.5967742|0.60273975|0.6769231|0.6376812
199|0.6|0.60273975|0.6769231|0.6376812
202|0.6031746|0.60273975|0.6769231|0.6376812
203|0.5984252|0.60273975|0.6666667|0.63309354
206|0.6015625|0.6081081|0.67164177|0.63829786
207|0.5968992|0.6081081|0.6617647|0.6338028
208|0.5923077|0.6081081|0.65217394|0.6293706
210|0.5954198|0.61333334|0.6571429|0.6344828
211|0.59090906|0.6052632|0.6571429|0.63013697
212|0.59398496|0.6103896|0.6619718|0.6351351
214|0.5895522|0.6103896|0.6527778|0.6308725
217|0.58518517|0.6103896|0.6438356|0.6266666
218|0.5882353|0.6103896|0.6438356|0.6266666
219|0.5839416|0.6025641|0.6438356|0.6225166
220|0.5869565|0.6075949|0.6486486|0.627451
221|0.5827338|0.6|0.6486486|0.6233766
223|0.57857144|0.5925926|0.6486486|0.61935484
224|0.58156025|0.5925926|0.6486486|0.61935484
225|0.58450705|0.597561|0.6533333|0.62420386
227|0.5804196|0.597561|0.6447368|0.62025315
228|0.5763889|0.597561|0.6363636|0.61635226
229|0.57931036|0.60240966|0.64102566|0.621118
230|0.5753425|0.5952381|0.64102566|0.61728394
231|0.5782313|0.6|0.6455696|0.6219512
232|0.5782313|0.6|0.6455696|0.6219512
234|0.5743243|0.59302324|0.6455696|0.6181818
235|0.5704698|0.5862069|0.6455696|0.61445785
237|0.5733333|0.59090906|0.65|0.6190476
238|0.57615894|0.5955056|0.654321|0.6235294
239|0.57236844|0.5888889|0.654321|0.61988306
240|0.5686275|0.5824176|0.654321|0.61627907
241|0.5649351|0.57608694|0.654321|0.6127168
243|0.5612903|0.56989247|0.654321|0.6091954
244|0.5576923|0.5638298|0.654321|0.60571426
247|0.55414015|0.5638298|0.64634144|0.6022727
248|0.5506329|0.5638298|0.6385542|0.5988701
249|0.5471698|0.55789477|0.6385542|0.5955056
251|0.55|0.5625|0.64285713|0.6
252|0.55279505|0.5670103|0.64705884|0.6043956
253|0.5555556|0.5670103|0.64705884|0.6043956
254|0.5582822|0.5670103|0.64705884|0.6043956
256|0.5609756|0.5670103|0.64705884|0.6043956
257|0.55757576|0.5670103|0.6395349|0.60109293
258|0.560241|0.5670103|0.6395349|0.60109293
259|0.56287426|0.5670103|0.6395349|0.60109293
262|0.5595238|0.5670103|0.6321839|0.59782606
263|0.56213015|0.5714286|0.6363636|0.6021505
265|0.5647059|0.57575756|0.64044946|0.60638297
267|0.5614035|0.57575756|0.6333333|0.60317457
268|0.56395346|0.57575756|0.6333333|0.60317457
270|0.5606936|0.57|0.6333333|0.59999996
271|0.5574713|0.57|0.62637365|0.5968586
272|0.56|0.57|0.62637365|0.5968586
274|0.5568182|0.56435645|0.62637365|0.59375
275|0.5536723|0.56435645|0.6195652|0.59067357
281|0.55617976|0.5686275|0.6236559|0.5948718
282|0.55307263|0.5631068|0.6236559|0.59183675
284|0.55|0.5576923|0.6236559|0.5888325
285|0.5469613|0.5576923|0.61702126|0.5858586
286|0.5494506|0.5576923|0.61702126|0.5858586
287|0.55191255|0.5576923|0.61702126|0.5858586
288|0.54891306|0.5576923|0.6105263|0.58291453
289|0.54594594|0.5576923|0.6041667|0.58
290|0.5430108|0.5576923|0.5979381|0.57711446
291|0.54010695|0.5576923|0.59183675|0.5742575
292|0.5425532|0.5619048|0.5959596|0.5784314
293|0.54497355|0.5619048|0.5959596|0.5784314
294|0.54210526|0.5619048|0.59|0.57560974
295|0.539267|0.5566038|0.59|0.57281554
296|0.5364583|0.55140185|0.59|0.5700483
298|0.53367877|0.55140185|0.5841584|0.5673077
299|0.53092784|0.55140185|0.57843137|0.56459326
300|0.52820516|0.5462963|0.57843137|0.5619047
301|0.53061223|0.5462963|0.57843137|0.5619047
302|0.53061223|0.5462963|0.57843137|0.5619047
303|0.5329949|0.5462963|0.57843137|0.5619047
304|0.530303|0.5412844|0.57843137|0.5592417
305|0.53266335|0.54545456|0.5825243|0.5633803
306|0.53|0.54545456|0.5769231|0.5607477
307|0.5323383|0.5495495|0.5809524|0.5648148
308|0.52970296|0.54464287|0.5809524|0.562212
309|0.5270936|0.539823|0.5809524|0.559633
310|0.5245098|0.5350877|0.5809524|0.55707765
311|0.5219512|0.5304348|0.5809524|0.5545454
313|0.51941746|0.5258621|0.5809524|0.5520362
314|0.5217391|0.52991456|0.5849057|0.5560538
315|0.5192308|0.5254237|0.5849057|0.5535714
320|0.5167464|0.52100843|0.5849057|0.5511111
321|0.51428574|0.51666665|0.5849057|0.5486726
322|0.5165877|0.51666665|0.5849057|0.5486726
323|0.5188679|0.5206612|0.58878505|0.55263156
324|0.5164319|0.5206612|0.5833333|0.55021834
325|0.5186916|0.52459013|0.58715594|0.5541125
327|0.51627904|0.5203252|0.58715594|0.5517241
328|0.5138889|0.516129|0.58715594|0.5493562
329|0.5138889|0.516129|0.58715594|0.5493562
330|0.51152074|0.516129|0.58181816|0.5470086
332|0.5091743|0.516129|0.5765766|0.54468083
333|0.51141554|0.52|0.58035713|0.54852325
334|0.5090909|0.515873|0.58035713|0.54621845
335|0.51131225|0.51968503|0.5840708|0.54999995
338|0.509009|0.515625|0.5840708|0.5477178
339|0.51121074|0.515625|0.5840708|0.5477178
341|0.51339287|0.51937985|0.5877193|0.55144036
342|0.51111114|0.51937985|0.5826087|0.5491803
343|0.50884956|0.5153846|0.5826087|0.5469387
344|0.5110132|0.519084|0.5862069|0.5506073
349|0.5131579|0.52272725|0.5897436|0.55421686
351|0.5152838|0.52272725|0.5897436|0.55421686
352|0.5173913|0.5263158|0.59322035|0.55776894
353|0.5194805|0.5298507|0.5966387|0.5612648
354|0.5215517|0.5298507|0.5966387|0.5612648
356|0.5215517|0.5298507|0.5966387|0.5612648
359|0.5193133|0.52592593|0.5966387|0.55905515
360|0.517094|0.52205884|0.5966387|0.5568628
361|0.517094|0.52205884|0.5966387|0.5568628
363|0.517094|0.52205884|0.5966387|0.5568628
365|0.5148936|0.5182482|0.5966387|0.55468756
366|0.5127119|0.51449275|0.5966387|0.5525292
369|0.51054853|0.51079136|0.5966387|0.5503877
371|0.5126051|0.51428574|0.6|0.5538462
