N|Acuraccy|Precision|Recall|F-Measure
369|0.5714286|0.5891089|0.6197917|0.6040609
370|0.569863|0.5862069|0.6197917|0.6025316
371|0.57103825|0.5882353|0.6217617|0.60453403
372|0.5722071|0.5882353|0.6217617|0.60453403
373|0.57336956|0.5902439|0.62371135|0.6065163
374|0.5745258|0.592233|0.62564105|0.6084788
375|0.57297295|0.592233|0.622449|0.6069652
376|0.5714286|0.592233|0.61928934|0.6054591
377|0.57258064|0.592233|0.61928934|0.6054591
378|0.5710456|0.589372|0.61928934|0.6039604
379|0.5721925|0.589372|0.61928934|0.6039604
380|0.5733333|0.589372|0.61928934|0.6039604
381|0.5744681|0.59134614|0.6212121|0.6059113
382|0.5755968|0.5933014|0.6231156|0.6078431
383|0.5740741|0.5904762|0.6231156|0.606357
384|0.5751979|0.59241706|0.625|0.60827255
385|0.57631576|0.5943396|0.6268657|0.61016953
386|0.5774278|0.5943396|0.6268657|0.61016953
387|0.57591623|0.5915493|0.6268657|0.6086956
388|0.5744125|0.58878505|0.6268657|0.60722893
389|0.5729167|0.58878505|0.62376237|0.6057692
390|0.5714286|0.58878505|0.62068963|0.60431653
391|0.5714286|0.58878505|0.62068963|0.60431653
392|0.57253885|0.58878505|0.62068963|0.60431653
393|0.5710594|0.58878505|0.61764705|0.6028708
394|0.57216495|0.58878505|0.61764705|0.6028708
395|0.5732648|0.58878505|0.61764705|0.6028708
396|0.57179487|0.58878505|0.61463416|0.60143197
397|0.57289004|0.59069765|0.61650485|0.6033254
398|0.5714286|0.59069765|0.6135266|0.6018957
399|0.57251906|0.59069765|0.6135266|0.6018957
400|0.57251906|0.59069765|0.6135266|0.6018957
401|0.57106596|0.59069765|0.6105769|0.6004728
402|0.5721519|0.59069765|0.6105769|0.6004728
403|0.5707071|0.59069765|0.6076555|0.5990566
404|0.56926954|0.59069765|0.6047619|0.597647
405|0.5678392|0.59069765|0.60189575|0.59624416
406|0.566416|0.59069765|0.5990566|0.5948478
407|0.5675|0.59069765|0.5990566|0.5948478
408|0.56857854|0.59069765|0.5990566|0.5948478
409|0.5671642|0.59069765|0.59624416|0.59345794
410|0.5657568|0.59069765|0.59345794|0.5920746
411|0.5668317|0.59069765|0.59345794|0.5920746
412|0.5668317|0.59069765|0.59345794|0.5920746
413|0.56790125|0.59069765|0.59345794|0.5920746
414|0.5689655|0.59069765|0.59345794|0.5920746
415|0.5675676|0.587963|0.59345794|0.5906977
416|0.5661765|0.587963|0.59069765|0.5893271
417|0.56479216|0.587963|0.587963|0.587963
418|0.56341463|0.587963|0.5852535|0.58660513
419|0.5644769|0.587963|0.5852535|0.58660513
420|0.565534|0.587963|0.5852535|0.58660513
421|0.56416464|0.587963|0.5825688|0.58525354
422|0.56280196|0.587963|0.57990867|0.583908
423|0.5614458|0.5852535|0.57990867|0.5825688
424|0.56009614|0.5825688|0.57990867|0.5812357
425|0.5611511|0.5825688|0.57990867|0.5812357
426|0.56220096|0.5825688|0.57990867|0.5812357
427|0.56324583|0.5825688|0.57990867|0.5812357
428|0.5619048|0.57990867|0.57990867|0.57990867
429|0.56057006|0.5772727|0.57990867|0.5785877
430|0.56161135|0.57918555|0.58181816|0.5804989
431|0.56264776|0.5810811|0.58371043|0.58239275
432|0.5613208|0.57847536|0.58371043|0.5810811
433|0.56235296|0.58035713|0.5855856|0.5829597
434|0.5610329|0.58035713|0.58295965|0.5816555
435|0.5620609|0.58035713|0.58295965|0.5816555
436|0.5607477|0.5777778|0.58295965|0.58035713
437|0.5617716|0.5777778|0.58295965|0.58035713
438|0.5627907|0.5777778|0.58295965|0.58035713
439|0.5638051|0.5777778|0.58295965|0.58035713
440|0.5625|0.5777778|0.58035713|0.5790646
441|0.5612009|0.57522124|0.58035713|0.5777778
442|0.55990785|0.57522124|0.5777778|0.5764967
443|0.5586207|0.57522124|0.57522124|0.57522124
444|0.559633|0.5770925|0.5770925|0.5770925
445|0.56064075|0.5770925|0.5770925|0.5770925
446|0.56164384|0.57894737|0.57894737|0.57894737
447|0.5626424|0.58078605|0.58078605|0.58078605
448|0.56363636|0.58078605|0.58078605|0.58078605
449|0.56462586|0.5826087|0.5826087|0.5826087
450|0.5633484|0.5826087|0.5800866|0.5813449
451|0.5643341|0.5826087|0.5800866|0.5813449
452|0.5653153|0.58441556|0.58189654|0.5831533
453|0.5662921|0.58441556|0.58189654|0.5831533
454|0.56726456|0.58441556|0.58189654|0.5831533
455|0.5659955|0.58441556|0.57939917|0.5818965
456|0.56696427|0.58441556|0.57939917|0.5818965
457|0.56570154|0.58441556|0.5769231|0.5806452
458|0.56666666|0.58441556|0.5769231|0.5806452
459|0.5676275|0.58441556|0.5769231|0.5806452
460|0.5663717|0.58189654|0.5769231|0.5793991
461|0.5651214|0.58189654|0.5744681|0.57815844
462|0.5660793|0.58189654|0.5744681|0.57815844
463|0.5648352|0.58189654|0.5720339|0.5769231
464|0.5635965|0.57939917|0.5720339|0.575693
465|0.5645514|0.57939917|0.5720339|0.575693
466|0.5633188|0.57939917|0.56962025|0.5744681
467|0.5620915|0.57939917|0.5672269|0.57324845
468|0.5630435|0.57939917|0.5672269|0.57324845
469|0.5639913|0.57939917|0.5672269|0.57324845
470|0.56277055|0.5769231|0.5672269|0.5720339
471|0.5637149|0.57872343|0.5690377|0.57383966
472|0.5625|0.5762712|0.5690377|0.5726316
473|0.56344086|0.5762712|0.5690377|0.5726316
474|0.56437767|0.5762712|0.5690377|0.5726316
475|0.5653105|0.5762712|0.5690377|0.5726316
476|0.5641026|0.5762712|0.56666666|0.57142854
477|0.565032|0.5762712|0.56666666|0.57142854
478|0.5659574|0.5762712|0.56666666|0.57142854
479|0.56475586|0.57383966|0.56666666|0.57023066
480|0.56567794|0.57383966|0.56666666|0.57023066
481|0.56448203|0.5714286|0.56666666|0.5690377
482|0.56540084|0.57322174|0.56846476|0.5708334
483|0.56631577|0.575|0.57024795|0.57261413
484|0.5672269|0.575|0.57024795|0.57261413
485|0.5681342|0.575|0.57024795|0.57261413
486|0.5690377|0.575|0.57024795|0.57261413
487|0.5678497|0.57261413|0.57024795|0.5714286
488|0.56875|0.57438016|0.5720165|0.5731959
489|0.5696466|0.57438016|0.5720165|0.5731959
490|0.5705394|0.57438016|0.5720165|0.5731959
491|0.56935817|0.57438016|0.5696721|0.5720165
492|0.57024795|0.57438016|0.5696721|0.5720165
493|0.57113403|0.57438016|0.5696721|0.5720165
494|0.5720165|0.57438016|0.5696721|0.5720165
495|0.5728953|0.5761317|0.5714286|0.57377046
496|0.57377046|0.5778689|0.5731707|0.5755102
497|0.57259715|0.5755102|0.5731707|0.5743381
498|0.5734694|0.57723576|0.5748988|0.5760649
499|0.5743381|0.57894737|0.5766129|0.57777774
500|0.5731707|0.5766129|0.5766129|0.5766129
501|0.57403654|0.57831323|0.57831323|0.57831323
502|0.5728745|0.576|0.57831323|0.5771543
503|0.57171714|0.5737052|0.57831323|0.576
504|0.57258064|0.57539684|0.58|0.57768923
505|0.5734407|0.5770751|0.5816733|0.57936513
506|0.5742972|0.5787402|0.5833333|0.5810276
507|0.5731463|0.5787402|0.5810277|0.57988167
508|0.574|0.5787402|0.5810277|0.57988167
509|0.5748503|0.5787402|0.5810277|0.57988167
510|0.5756972|0.5787402|0.5810277|0.57988167
511|0.57455266|0.5787402|0.5787402|0.5787402
512|0.57455266|0.5787402|0.5787402|0.5787402
513|0.57539684|0.5787402|0.5787402|0.5787402
514|0.5762376|0.5787402|0.5787402|0.5787402
515|0.5770751|0.5787402|0.5787402|0.5787402
516|0.5779093|0.5803922|0.5803922|0.5803922
517|0.5787402|0.58203125|0.58203125|0.58203125
518|0.5795678|0.58365756|0.58365756|0.58365756
519|0.5803922|0.5852713|0.5852713|0.5852713
520|0.57925636|0.58301157|0.5852713|0.5841392
521|0.578125|0.58076924|0.5852713|0.58301157
522|0.57894737|0.58237547|0.5868726|0.58461535
523|0.57894737|0.58237547|0.5868726|0.58461535
524|0.577821|0.5801527|0.5868726|0.5834933
525|0.57864076|0.581749|0.5884615|0.585086
526|0.57751936|0.581749|0.5862069|0.5839695
527|0.57833654|0.581749|0.5862069|0.5839695
528|0.5772201|0.581749|0.5839695|0.58285713
529|0.5761079|0.581749|0.581749|0.581749
530|0.575|0.581749|0.57954544|0.58064514
531|0.57389635|0.581749|0.5773585|0.5795455
532|0.57471263|0.5833333|0.57894737|0.58113205
533|0.5755258|0.5849057|0.5805243|0.58270675
534|0.5763359|0.5864662|0.58208954|0.58426964
535|0.57714283|0.58801496|0.58364314|0.5858209
536|0.5779468|0.5895522|0.58518517|0.58736056
537|0.57874763|0.59107804|0.5867159|0.5888889
538|0.5776515|0.59107804|0.58455884|0.5878004
539|0.5784499|0.5925926|0.5860806|0.5893186
540|0.5773585|0.5904059|0.5860806|0.5882353
541|0.5762712|0.5882353|0.5860806|0.587156
542|0.5770677|0.5897436|0.58759123|0.5886655
543|0.5778612|0.5912409|0.5890909|0.59016395
544|0.576779|0.5890909|0.5890909|0.5890909
545|0.57570094|0.5890909|0.5869565|0.58802176
546|0.57462686|0.5869565|0.5869565|0.5869565
547|0.5735568|0.5869565|0.58483756|0.5858951
548|0.57434946|0.5869565|0.58483756|0.5858951
549|0.57328385|0.5869565|0.5827338|0.5848375
550|0.57222223|0.5869565|0.58064514|0.58378375
