N|Acuraccy|Precision|Recall|F-Measure
1|1.0|1.0|1.0|1.0
2|1.0|1.0|1.0|1.0
3|1.0|1.0|1.0|1.0
4|1.0|1.0|1.0|1.0
5|1.0|1.0|1.0|1.0
6|0.875|0.85714287|1.0|0.9230769
7|0.8888889|0.85714287|1.0|0.9230769
8|0.8|0.75|1.0|0.85714287
9|0.8181818|0.7777778|1.0|0.875
10|0.75|0.7|1.0|0.82352936
11|0.7692308|0.7|1.0|0.82352936
12|0.78571427|0.72727275|1.0|0.84210527
13|0.8|0.75|1.0|0.85714287
14|0.8125|0.75|1.0|0.85714287
15|0.7647059|0.75|0.9|0.81818175
16|0.7222222|0.75|0.8181818|0.78260875
17|0.7368421|0.7692308|0.8333333|0.8
18|0.7|0.71428573|0.8333333|0.7692307
19|0.6666667|0.6666667|0.8333333|0.7407408
20|0.6666667|0.6666667|0.8333333|0.7407408
21|0.6363636|0.6666667|0.7692308|0.71428573
22|0.6086956|0.625|0.7692308|0.6896552
23|0.625|0.625|0.7692308|0.6896552
24|0.64|0.64705884|0.78571427|0.7096774
25|0.61538464|0.6111111|0.78571427|0.6875
26|0.6296296|0.6111111|0.78571427|0.6875
27|0.60714287|0.6111111|0.73333335|0.6666666
28|0.62068963|0.6111111|0.73333335|0.6666666
29|0.6|0.6111111|0.6875|0.6470588
30|0.58064514|0.57894737|0.6875|0.62857145
31|0.59375|0.57894737|0.6875|0.62857145
32|0.6060606|0.6|0.7058824|0.6486487
33|0.5882353|0.6|0.6666667|0.63157904
34|0.5714286|0.5714286|0.6666667|0.61538464
35|0.5833333|0.5714286|0.6666667|0.61538464
36|0.5945946|0.5714286|0.6666667|0.61538464
37|0.57894737|0.54545456|0.6666667|0.6
38|0.5897436|0.5652174|0.68421054|0.61904764
39|0.5897436|0.5652174|0.68421054|0.61904764
40|0.575|0.5652174|0.65|0.60465115
41|0.58536583|0.5652174|0.65|0.60465115
42|0.5714286|0.5652174|0.61904764|0.5909091
43|0.5813953|0.5833333|0.6363636|0.60869557
44|0.5681818|0.56|0.6363636|0.5957446
45|0.5555556|0.53846157|0.6363636|0.5833334
46|0.5652174|0.5555556|0.65217394|0.6
47|0.5744681|0.5555556|0.65217394|0.6
48|0.5833333|0.5714286|0.6666667|0.61538464
49|0.5714286|0.5714286|0.64|0.60377353
50|0.56|0.5714286|0.61538464|0.59259266
51|0.5686275|0.5862069|0.6296296|0.60714287
52|0.5576923|0.56666666|0.6296296|0.5964913
53|0.5471698|0.56666666|0.60714287|0.5862069
54|0.5555556|0.58064514|0.62068963|0.59999996
55|0.54545456|0.58064514|0.6|0.5901639
56|0.53571427|0.5625|0.6|0.58064514
57|0.5263158|0.54545456|0.6|0.57142854
58|0.51724136|0.54545456|0.58064514|0.5625
59|0.5254237|0.5588235|0.59375|0.57575756
60|0.51666665|0.5588235|0.57575756|0.5671642
61|0.52459013|0.5714286|0.5882353|0.5797102
62|0.516129|0.5714286|0.5714286|0.5714286
63|0.52380955|0.5714286|0.5714286|0.5714286
64|0.53125|0.5833333|0.5833333|0.5833333
65|0.53846157|0.5833333|0.5833333|0.5833333
66|0.530303|0.5833333|0.5675676|0.57534254
67|0.52238804|0.5675676|0.5675676|0.5675676
68|0.5294118|0.57894737|0.57894737|0.57894737
69|0.5217391|0.5641026|0.57894737|0.5714286
70|0.5285714|0.575|0.5897436|0.58227843
71|0.53521127|0.575|0.5897436|0.58227843
72|0.5416667|0.575|0.5897436|0.58227843
73|0.5479452|0.58536583|0.6|0.59259254
74|0.5405405|0.5714286|0.6|0.5853659
75|0.53333336|0.5714286|0.58536583|0.57831323
76|0.5394737|0.5714286|0.58536583|0.57831323
77|0.54545456|0.5714286|0.58536583|0.57831323
78|0.55128205|0.5813953|0.5952381|0.5882353
79|0.556962|0.5813953|0.5952381|0.5882353
80|0.55|0.5681818|0.5952381|0.5813953
81|0.5555556|0.5681818|0.5952381|0.5813953
82|0.5487805|0.5555556|0.5952381|0.5747127
83|0.5421687|0.54347825|0.5952381|0.5681818
84|0.53571427|0.5319149|0.5952381|0.5617978
85|0.53571427|0.5319149|0.5952381|0.5617978
86|0.5411765|0.5416667|0.60465115|0.5714286
87|0.53488374|0.5416667|0.59090906|0.5652174
88|0.52873564|0.53061223|0.59090906|0.5591398
89|0.52272725|0.53061223|0.5777778|0.5531914
90|0.5168539|0.53061223|0.5652174|0.5473684
91|0.5222222|0.53061223|0.5652174|0.5473684
92|0.52747256|0.54|0.5744681|0.556701
93|0.5217391|0.5294118|0.5744681|0.5510204
94|0.5268817|0.5294118|0.5744681|0.5510204
95|0.5319149|0.53846157|0.5833333|0.55999994
96|0.5368421|0.53846157|0.5833333|0.55999994
97|0.5416667|0.5471698|0.59183675|0.5686274
98|0.5463917|0.5471698|0.59183675|0.5686274
99|0.5510204|0.5555556|0.6|0.57692313
100|0.5555556|0.5555556|0.6|0.57692313
101|0.56|0.56363636|0.60784316|0.58490574
102|0.56435645|0.5714286|0.61538464|0.59259266
103|0.5588235|0.5614035|0.61538464|0.587156
104|0.5631068|0.5614035|0.61538464|0.587156
105|0.5576923|0.5614035|0.6037736|0.58181816
106|0.552381|0.5614035|0.5925926|0.5765766
107|0.5471698|0.55172414|0.5925926|0.5714286
108|0.5420561|0.55172414|0.58181816|0.5663716
109|0.537037|0.55172414|0.5714286|0.5614035
110|0.5321101|0.5423729|0.5714286|0.5565218
111|0.5272727|0.53333336|0.5714286|0.5517242
112|0.5272727|0.53333336|0.5714286|0.5517242
113|0.5315315|0.53333336|0.5714286|0.5517242
114|0.53571427|0.5409836|0.57894737|0.55932206
115|0.539823|0.5483871|0.5862069|0.5666667
116|0.5350877|0.53968257|0.5862069|0.56198347
117|0.53913045|0.546875|0.59322035|0.5691057
118|0.54310346|0.546875|0.59322035|0.5691057
119|0.5470086|0.546875|0.59322035|0.5691057
120|0.5423729|0.53846157|0.59322035|0.5645161
121|0.5462185|0.54545456|0.6|0.57142854
122|0.5416667|0.54545456|0.59016395|0.56692916
123|0.54545456|0.5522388|0.5967742|0.57364345
124|0.5409836|0.5441176|0.5967742|0.5692308
125|0.54471546|0.5507246|0.6031746|0.5757576
126|0.5403226|0.54285717|0.6031746|0.57142854
127|0.536|0.53521127|0.6031746|0.5671642
128|0.53174603|0.5277778|0.6031746|0.562963
129|0.53543305|0.5277778|0.6031746|0.562963
130|0.5390625|0.53424656|0.609375|0.56934303
131|0.53488374|0.53424656|0.6|0.5652174
132|0.53846157|0.5405405|0.6060606|0.57142854
133|0.53435117|0.5405405|0.5970149|0.5673759
134|0.5378788|0.5466667|0.60294116|0.57342654
135|0.5413534|0.5466667|0.60294116|0.57342654
136|0.54477614|0.55263156|0.6086956|0.57931036
137|0.54814816|0.55263156|0.6086956|0.57931036
138|0.5441176|0.54545456|0.6086956|0.5753424
139|0.540146|0.53846157|0.6086956|0.5714286
140|0.5362319|0.5316456|0.6086956|0.5675675
141|0.5323741|0.525|0.6086956|0.5637583
142|0.53571427|0.5308642|0.6142857|0.5695364
143|0.53900707|0.5308642|0.6142857|0.5695364
144|0.5422535|0.5365854|0.6197183|0.5751634
145|0.53846157|0.5365854|0.6111111|0.5714286
146|0.5416667|0.5365854|0.6111111|0.5714286
147|0.5448276|0.5365854|0.6111111|0.5714286
148|0.5410959|0.5365854|0.60273975|0.567742
149|0.5442177|0.5365854|0.60273975|0.567742
150|0.5405405|0.5365854|0.5945946|0.5641026
151|0.54362416|0.5365854|0.5945946|0.5641026
152|0.54|0.5365854|0.58666664|0.56050956
153|0.54304636|0.5365854|0.58666664|0.56050956
154|0.5394737|0.5301205|0.58666664|0.556962
155|0.5424837|0.5301205|0.58666664|0.556962
156|0.54545456|0.53571427|0.59210527|0.5625
157|0.5483871|0.53571427|0.59210527|0.5625
158|0.5448718|0.5294118|0.59210527|0.5590062
159|0.5477707|0.53488374|0.5974026|0.5644172
160|0.5443038|0.52873564|0.5974026|0.5609756
161|0.5471698|0.52873564|0.5974026|0.5609756
162|0.54375|0.52272725|0.5974026|0.5575757
163|0.54658383|0.5280899|0.6025641|0.56287426
164|0.5493827|0.53333336|0.6075949|0.56804734
165|0.5493827|0.53333336|0.6075949|0.56804734
166|0.5521472|0.53846157|0.6125|0.57309943
167|0.5487805|0.53846157|0.60493827|0.5697675
168|0.55151516|0.54347825|0.6097561|0.57471263
169|0.55421686|0.5483871|0.61445785|0.5795455
170|0.55688626|0.5531915|0.61904764|0.5842697
171|0.5595238|0.55789477|0.62352943|0.58888894
172|0.556213|0.5520833|0.62352943|0.58563536
173|0.5588235|0.556701|0.627907|0.59016395
174|0.5555556|0.5510204|0.627907|0.5869565
175|0.55813956|0.5510204|0.627907|0.5869565
176|0.5549133|0.54545456|0.627907|0.5837838
177|0.55172414|0.54545456|0.62068963|0.5806452
178|0.5485714|0.54|0.62068963|0.57754016
179|0.5511364|0.5445545|0.625|0.58201057
180|0.5536723|0.5445545|0.625|0.58201057
181|0.5536723|0.5445545|0.625|0.58201057
182|0.55617976|0.5445545|0.625|0.58201057
183|0.55307263|0.5445545|0.6179775|0.57894737
184|0.5555556|0.5445545|0.6179775|0.57894737
185|0.55801105|0.5445545|0.6179775|0.57894737
186|0.5604396|0.54901963|0.62222224|0.5833333
187|0.55737704|0.5436893|0.62222224|0.5803109
188|0.5543478|0.53846157|0.62222224|0.5773196
189|0.55135137|0.53333336|0.62222224|0.574359
190|0.55376345|0.53333336|0.62222224|0.574359
191|0.5561497|0.53333336|0.62222224|0.574359
192|0.55851066|0.5377358|0.62637365|0.5786802
193|0.5555556|0.53271025|0.62637365|0.57575756
194|0.55263156|0.5277778|0.62637365|0.57286435
195|0.5497382|0.5229358|0.62637365|0.57000005
196|0.546875|0.5181818|0.62637365|0.5671642
197|0.54404145|0.5181818|0.6195652|0.5643564
198|0.5463917|0.5181818|0.6195652|0.5643564
199|0.5435898|0.5181818|0.61290324|0.56157637
200|0.5408163|0.5181818|0.60638297|0.5588235
201|0.53807104|0.5181818|0.6|0.55609757
202|0.540404|0.5181818|0.6|0.55609757
203|0.53768843|0.5181818|0.59375|0.5533981
204|0.535|0.5181818|0.58762884|0.5507246
205|0.53731346|0.5225225|0.59183675|0.5550239
206|0.53960395|0.52678573|0.5959596|0.5592418
207|0.5418719|0.52678573|0.5959596|0.5592418
208|0.5441176|0.52678573|0.5959596|0.5592418
209|0.5463415|0.52678573|0.5959596|0.5592418
210|0.5485437|0.53097343|0.6|0.5633803
211|0.5458937|0.5263158|0.6|0.5607477
212|0.5480769|0.5304348|0.6039604|0.56481487
213|0.5502392|0.5304348|0.6039604|0.56481487
214|0.552381|0.5304348|0.6039604|0.56481487
215|0.549763|0.5304348|0.5980392|0.562212
216|0.5471698|0.5304348|0.592233|0.559633
217|0.5492958|0.5304348|0.592233|0.559633
218|0.54672897|0.5304348|0.58653843|0.55707765
219|0.54418606|0.5258621|0.58653843|0.55454546
220|0.5462963|0.52991456|0.5904762|0.5585586
221|0.5437788|0.5254237|0.5904762|0.5560538
222|0.54587156|0.5254237|0.5904762|0.5560538
223|0.543379|0.52100843|0.5904762|0.55357146
224|0.54545456|0.52100843|0.5904762|0.55357146
225|0.54298645|0.51666665|0.5904762|0.5511111
226|0.545045|0.51666665|0.5904762|0.5511111
227|0.5470852|0.51666665|0.5904762|0.5511111
228|0.54910713|0.51666665|0.5904762|0.5511111
229|0.5466667|0.5123967|0.5904762|0.5486726
230|0.5442478|0.5081967|0.5904762|0.5462555
231|0.5418502|0.50406504|0.5904762|0.5438596
232|0.5394737|0.5|0.5904762|0.5414847
233|0.5414847|0.504|0.5943396|0.54545456
234|0.54347825|0.50793654|0.5981308|0.5493562
235|0.54112554|0.503937|0.5981308|0.5470085
236|0.54310346|0.5078125|0.6018519|0.5508475
237|0.54077256|0.503876|0.6018519|0.5485232
238|0.54273504|0.50769234|0.6055046|0.5523013
239|0.54042554|0.5038168|0.6055046|0.55
240|0.5381356|0.5|0.6055046|0.54771787
241|0.54008436|0.5037594|0.6090909|0.5514403
242|0.53781515|0.5|0.6090909|0.5491803
243|0.53556484|0.4962963|0.6090909|0.5469388
244|0.53333336|0.49264705|0.6090909|0.54471546
245|0.53112036|0.49264705|0.6036036|0.54251015
