N|Acuraccy|Precision|Recall|F-Measure
168|0.63432837|0.44642857|0.5813953|0.5050505
169|0.63703704|0.44642857|0.5813953|0.5050505
170|0.6397059|0.44642857|0.5813953|0.5050505
171|0.6423358|0.44642857|0.5813953|0.5050505
172|0.64492756|0.44642857|0.5813953|0.5050505
173|0.64748204|0.44642857|0.5813953|0.5050505
174|0.65|0.44642857|0.5813953|0.5050505
175|0.6524823|0.45614034|0.59090906|0.51485145
177|0.64788735|0.44827586|0.59090906|0.50980395
178|0.6433566|0.44827586|0.5777778|0.5048544
179|0.6458333|0.44827586|0.5777778|0.5048544
180|0.64827585|0.45762712|0.5869565|0.5142857
181|0.65068495|0.46666667|0.59574467|0.5233645
184|0.6530612|0.47540984|0.6041667|0.53211015
185|0.6554054|0.48387095|0.6122449|0.5405405
186|0.6577181|0.48387095|0.6122449|0.5405405
187|0.6533333|0.48387095|0.6|0.53571427
188|0.6490066|0.48387095|0.5882353|0.53097343
189|0.6447368|0.48387095|0.5769231|0.5263158
192|0.6405229|0.48387095|0.5660377|0.5217391
193|0.6363636|0.48387095|0.5555556|0.51724136
194|0.63870966|0.48387095|0.5555556|0.51724136
195|0.64102566|0.48387095|0.5555556|0.51724136
196|0.6433121|0.48387095|0.5555556|0.51724136
197|0.6392405|0.47619048|0.5555556|0.51282054
199|0.6415094|0.484375|0.56363636|0.52100843
200|0.6375|0.47692308|0.56363636|0.5166667
202|0.63975155|0.4848485|0.5714286|0.52459025
203|0.63580245|0.47761193|0.5714286|0.5203252
204|0.6380368|0.4852941|0.57894737|0.52800006
206|0.6402439|0.4852941|0.57894737|0.52800006
207|0.6363636|0.47826087|0.57894737|0.5238095
208|0.6325301|0.47142857|0.57894737|0.51968503
209|0.6347305|0.47887325|0.5862069|0.5271318
210|0.6369048|0.47887325|0.5862069|0.5271318
211|0.6390532|0.47887325|0.5862069|0.5271318
212|0.64117646|0.47887325|0.5862069|0.5271318
213|0.64327484|0.4861111|0.59322035|0.53435117
214|0.64534885|0.49315068|0.6|0.5413534
215|0.6473988|0.5|0.60655737|0.54814816
216|0.64942527|0.50666666|0.61290324|0.55474454
217|0.6514286|0.5131579|0.61904764|0.5611511
218|0.65340906|0.5194805|0.625|0.5673759
219|0.65536726|0.5194805|0.625|0.5673759
220|0.6573034|0.5194805|0.625|0.5673759
221|0.6592179|0.5194805|0.625|0.5673759
223|0.6611111|0.5194805|0.625|0.5673759
224|0.65745854|0.51282054|0.625|0.5633803
225|0.6593407|0.51282054|0.625|0.5633803
227|0.6612022|0.51898736|0.63076925|0.5694444
228|0.6612022|0.51898736|0.63076925|0.5694444
229|0.6630435|0.51898736|0.63076925|0.5694444
230|0.66486484|0.51898736|0.63076925|0.5694444
231|0.6666667|0.51898736|0.63076925|0.5694444
232|0.6684492|0.51898736|0.63076925|0.5694444
234|0.67021275|0.51898736|0.63076925|0.5694444
235|0.6719577|0.51898736|0.63076925|0.5694444
236|0.66842103|0.51898736|0.6212121|0.56551725
237|0.6701571|0.51898736|0.6212121|0.56551725
238|0.671875|0.51898736|0.6212121|0.56551725
239|0.6735751|0.51898736|0.6212121|0.56551725
240|0.67525774|0.51898736|0.6212121|0.56551725
241|0.6769231|0.51898736|0.6212121|0.56551725
243|0.67346936|0.51898736|0.6119403|0.56164384
247|0.67005074|0.5125|0.6119403|0.5578231
248|0.6666667|0.50617284|0.6119403|0.5540541
249|0.6683417|0.50617284|0.6119403|0.5540541
250|0.67|0.50617284|0.6119403|0.5540541
251|0.67164177|0.50617284|0.6119403|0.5540541
252|0.6732673|0.50617284|0.6119403|0.5540541
253|0.6699507|0.5|0.6119403|0.5503355
254|0.67156863|0.5060241|0.61764705|0.5562914
256|0.6682927|0.5|0.61764705|0.55263156
258|0.6699029|0.5058824|0.6231884|0.5584416
259|0.6666667|0.5|0.6231884|0.5548387
262|0.66346157|0.49425286|0.6231884|0.55128205
263|0.6602871|0.49425286|0.6142857|0.5477707
265|0.66190475|0.49425286|0.6142857|0.5477707
267|0.65876776|0.48863637|0.6142857|0.54430383
268|0.6556604|0.48314607|0.6142857|0.5408805
270|0.65258217|0.48314607|0.6056338|0.5375
272|0.6542056|0.4888889|0.6111111|0.54320985
274|0.6511628|0.4888889|0.60273975|0.5398773
275|0.6481481|0.48351648|0.60273975|0.5365854
276|0.6497696|0.48351648|0.60273975|0.5365854
278|0.6513761|0.48351648|0.60273975|0.5365854
279|0.65296805|0.48351648|0.60273975|0.5365854
280|0.6545454|0.48351648|0.60273975|0.5365854
281|0.6561086|0.48351648|0.60273975|0.5365854
282|0.6576577|0.48351648|0.60273975|0.5365854
283|0.6547085|0.48351648|0.5945946|0.53333336
284|0.65178573|0.48351648|0.58666664|0.5301205
285|0.6488889|0.47826087|0.58666664|0.5269461
286|0.6488889|0.47826087|0.58666664|0.5269461
287|0.6460177|0.47311828|0.58666664|0.5238095
288|0.6431718|0.4680851|0.58666664|0.52071005
289|0.6447368|0.47368422|0.59210527|0.52631587
290|0.6419214|0.46875|0.59210527|0.5232558
291|0.6391304|0.46391752|0.59210527|0.52023125
292|0.64069265|0.46391752|0.59210527|0.52023125
293|0.64224136|0.46938777|0.5974026|0.5257143
294|0.639485|0.46464646|0.5974026|0.52272725
295|0.6367521|0.46464646|0.5897436|0.519774
296|0.63829786|0.46464646|0.5897436|0.519774
297|0.63559324|0.46464646|0.5822785|0.5168539
298|0.6371308|0.47|0.5875|0.52222216
299|0.6344538|0.46534654|0.5875|0.519337
300|0.6359833|0.46534654|0.5875|0.519337
301|0.6375|0.47058824|0.5925926|0.52459013
302|0.6348548|0.46601942|0.5925926|0.5217392
303|0.6363636|0.47115386|0.597561|0.52688175
304|0.63786006|0.47115386|0.597561|0.52688175
305|0.6393443|0.47115386|0.597561|0.52688175
306|0.63673466|0.46666667|0.597561|0.5240641
308|0.63821137|0.46666667|0.597561|0.5240641
309|0.6396761|0.46666667|0.597561|0.5240641
310|0.641129|0.46666667|0.597561|0.5240641
311|0.64257026|0.46666667|0.597561|0.5240641
312|0.64|0.46226415|0.597561|0.5212766
313|0.6374502|0.46226415|0.5903614|0.5185185
314|0.6388889|0.46226415|0.5903614|0.5185185
315|0.6363636|0.46226415|0.5833333|0.51578945
316|0.63779527|0.46226415|0.5833333|0.51578945
317|0.63529414|0.45794392|0.5833333|0.51308906
318|0.63671875|0.45794392|0.5833333|0.51308906
319|0.6381323|0.45794392|0.5833333|0.51308906
320|0.6395349|0.45794392|0.5833333|0.51308906
321|0.64092666|0.45794392|0.5833333|0.51308906
322|0.6423077|0.46296296|0.5882353|0.5181347
324|0.63984674|0.4587156|0.5882353|0.5154639
325|0.64122134|0.4587156|0.5882353|0.5154639
326|0.6425856|0.46363637|0.59302324|0.52040815
327|0.6439394|0.46363637|0.59302324|0.52040815
328|0.64528304|0.46363637|0.59302324|0.52040815
329|0.6466165|0.46363637|0.59302324|0.52040815
330|0.6441948|0.45945945|0.59302324|0.5177665
332|0.64179105|0.45535713|0.59302324|0.5151515
333|0.6431227|0.45535713|0.59302324|0.5151515
334|0.64444447|0.45535713|0.59302324|0.5151515
335|0.6457565|0.45535713|0.59302324|0.5151515
336|0.64705884|0.45535713|0.59302324|0.5151515
