N|Acuraccy|Precision|Recall|F-Measure
368|0.58953166|0.6089109|0.6373057|0.62278485
369|0.5906593|0.61083746|0.63917524|0.62468517
370|0.5890411|0.60784316|0.63917524|0.6231156
371|0.59016395|0.6097561|0.64102566|0.625
372|0.59128064|0.6097561|0.64102566|0.625
373|0.59128064|0.6097561|0.64102566|0.625
374|0.5923913|0.61165047|0.64285713|0.6268657
375|0.5934959|0.61165047|0.64285713|0.6268657
376|0.5945946|0.61165047|0.64285713|0.6268657
377|0.5929919|0.61165047|0.6395939|0.6253102
378|0.59408605|0.6135266|0.64141417|0.62716055
379|0.59517425|0.6135266|0.64141417|0.62716055
380|0.5962567|0.6135266|0.64141417|0.62716055
381|0.59466666|0.6105769|0.64141417|0.6256158
382|0.59574467|0.61244017|0.6432161|0.62745094
383|0.59416443|0.60952383|0.6432161|0.6259169
384|0.5952381|0.6113744|0.645|0.6277372
385|0.5963061|0.6132075|0.6467662|0.6295399
386|0.5947368|0.6132075|0.64356434|0.62801933
387|0.5958005|0.6150235|0.6453202|0.6298077
388|0.5968586|0.6168224|0.64705884|0.631579
389|0.59530026|0.6168224|0.6439024|0.63007164
390|0.59375|0.6168224|0.6407767|0.62857145
391|0.5948052|0.6168224|0.6407767|0.62857145
392|0.59585494|0.6168224|0.6407767|0.62857145
393|0.59431523|0.6168224|0.6376812|0.6270784
394|0.5953608|0.6168224|0.6376812|0.6270784
395|0.59383035|0.6168224|0.63461536|0.6255924
396|0.5948718|0.6168224|0.63461536|0.6255924
397|0.5933504|0.6139535|0.63461536|0.6241135
398|0.59438777|0.6139535|0.63461536|0.6241135
399|0.5954198|0.6139535|0.63461536|0.6241135
400|0.5964467|0.6157407|0.6363636|0.6258824
401|0.5949367|0.6157407|0.6333333|0.62441313
402|0.59343433|0.6157407|0.63033175|0.6229508
403|0.59193957|0.6157407|0.6273585|0.6214953
404|0.59045225|0.6157407|0.62441313|0.6200467
405|0.59045225|0.6157407|0.62441313|0.6200467
406|0.5914787|0.6157407|0.62441313|0.6200467
407|0.5925|0.6157407|0.62441313|0.6200467
408|0.59351623|0.6157407|0.62441313|0.6200467
409|0.5920398|0.6157407|0.6214953|0.61860466
410|0.5930521|0.6157407|0.6214953|0.61860466
411|0.5940594|0.6157407|0.6214953|0.61860466
412|0.5925926|0.6157407|0.61860466|0.6171693
413|0.59359604|0.6157407|0.61860466|0.6171693
414|0.5945946|0.6157407|0.61860466|0.6171693
415|0.5955882|0.6175115|0.6203704|0.6189376
416|0.594132|0.6175115|0.6175115|0.6175115
417|0.595122|0.6175115|0.6175115|0.6175115
418|0.59610707|0.6175115|0.6175115|0.6175115
419|0.5970874|0.6175115|0.6175115|0.6175115
420|0.5956417|0.6175115|0.6146789|0.616092
421|0.5942029|0.6175115|0.61187214|0.61467886
422|0.5927711|0.6175115|0.6090909|0.6132723
423|0.59134614|0.6146789|0.6090909|0.61187214
424|0.58992803|0.61187214|0.6090909|0.6104784
425|0.59090906|0.61187214|0.6090909|0.6104784
426|0.59188545|0.61187214|0.6090909|0.6104784
427|0.5904762|0.61187214|0.60633487|0.60909086
428|0.58907366|0.6090909|0.60633487|0.6077098
429|0.5900474|0.61085975|0.6081081|0.6094808
430|0.59101653|0.6126126|0.6098655|0.6112359
431|0.5896226|0.6098655|0.6098655|0.6098655
432|0.5905882|0.61160713|0.61160713|0.61160713
433|0.5915493|0.61333334|0.61333334|0.61333334
434|0.59016395|0.61333334|0.6106195|0.61197346
435|0.5911215|0.61333334|0.6106195|0.61197346
436|0.5897436|0.6106195|0.6106195|0.6106195
437|0.59069765|0.6106195|0.6106195|0.6106195
438|0.5916473|0.6106195|0.6106195|0.6106195
439|0.5925926|0.6106195|0.6106195|0.6106195
440|0.5935335|0.6106195|0.6106195|0.6106195
441|0.5921659|0.6079295|0.6106195|0.6092715
442|0.5908046|0.6079295|0.6079295|0.6079295
443|0.5894495|0.6079295|0.6052632|0.60659343
444|0.590389|0.6096491|0.6069869|0.6083151
445|0.5913242|0.6096491|0.6069869|0.6083151
446|0.5899772|0.6069869|0.6069869|0.6069869
447|0.59090906|0.6086956|0.6086956|0.6086956
448|0.59183675|0.6086956|0.6086956|0.6086956
449|0.59049773|0.6060606|0.6086956|0.60737526
450|0.5891648|0.6060606|0.6060606|0.6060606
451|0.5878378|0.6060606|0.6034483|0.60475165
452|0.5887641|0.60775864|0.6051502|0.60645163
453|0.58744395|0.60775864|0.6025641|0.6051502
454|0.5861297|0.60775864|0.6|0.6038544
455|0.5848214|0.60775864|0.59745765|0.6025641
456|0.5857461|0.60775864|0.59745765|0.6025641
457|0.58444446|0.60775864|0.5949367|0.6012793
458|0.58536583|0.60775864|0.5949367|0.6012793
459|0.5862832|0.60775864|0.5949367|0.6012793
460|0.58498895|0.6051502|0.5949367|0.6
461|0.5859031|0.6051502|0.5949367|0.6
462|0.5868132|0.6051502|0.5949367|0.6
463|0.5855263|0.6051502|0.59243697|0.5987261
464|0.5842451|0.6025641|0.59243697|0.5974576
465|0.5829694|0.6025641|0.58995813|0.59619445
466|0.5816994|0.6025641|0.5875|0.59493667
467|0.5804348|0.6025641|0.58506227|0.5936842
468|0.5813449|0.6025641|0.58506227|0.5936842
469|0.5822511|0.6025641|0.58506227|0.5936842
470|0.58099353|0.6|0.58506227|0.592437
471|0.57974136|0.59745765|0.58506227|0.591195
472|0.58064514|0.59915614|0.58677685|0.5929019
473|0.58154505|0.59915614|0.58677685|0.5929019
474|0.5802998|0.59915614|0.58436215|0.5916667
475|0.5811966|0.59915614|0.58436215|0.5916667
476|0.57995737|0.59915614|0.58196723|0.5904366
477|0.57872343|0.59915614|0.5795918|0.58921164
478|0.57961786|0.59915614|0.5795918|0.58921164
479|0.5783898|0.5966387|0.5795918|0.5879918
480|0.5792812|0.5966387|0.5795918|0.5879918
481|0.5801688|0.5983264|0.5813008|0.58969074
482|0.58105266|0.6|0.58299595|0.5913757
483|0.5819328|0.6016598|0.5846774|0.593047
484|0.5807128|0.6016598|0.58232933|0.5918368
485|0.58158994|0.6016598|0.58232933|0.5918368
486|0.58246344|0.6016598|0.58232933|0.5918368
487|0.58125|0.59917355|0.58232933|0.59063137
488|0.58125|0.59917355|0.58232933|0.59063137
489|0.5800416|0.59917355|0.58|0.5894309
490|0.57883817|0.59917355|0.57768923|0.5882353
491|0.5797101|0.59917355|0.57768923|0.5882353
492|0.5785124|0.59917355|0.57539684|0.5870446
493|0.57731956|0.59917355|0.5731225|0.5858586
494|0.5781893|0.59917355|0.5731225|0.5858586
495|0.5790554|0.60082304|0.5748032|0.5875251
496|0.5778689|0.59836066|0.5748032|0.5863454
497|0.57873213|0.6|0.5764706|0.58800006
498|0.577551|0.597561|0.5764706|0.5868264
499|0.57637477|0.5951417|0.5764706|0.5856574
500|0.57520324|0.5927419|0.5764706|0.584493
501|0.5760649|0.5943775|0.578125|0.5861386
502|0.5769231|0.596|0.5797665|0.58777124
503|0.5777778|0.5976096|0.5813953|0.589391
504|0.5766129|0.5952381|0.5813953|0.5882353
505|0.57746476|0.59683794|0.58301157|0.58984375
506|0.5763052|0.5944882|0.58301157|0.588694
507|0.57715434|0.5944882|0.58301157|0.588694
508|0.578|0.5944882|0.58301157|0.588694
509|0.57884234|0.5944882|0.58301157|0.588694
510|0.5796813|0.5944882|0.58301157|0.588694
511|0.5805169|0.5944882|0.58301157|0.588694
512|0.5813492|0.5944882|0.58301157|0.588694
513|0.58019805|0.5944882|0.58076924|0.5875487
514|0.5810277|0.5944882|0.58076924|0.5875487
515|0.58185405|0.5944882|0.58076924|0.5875487
516|0.5826772|0.59607846|0.58237547|0.5891473
517|0.5815324|0.59375|0.58237547|0.5880077
518|0.5803922|0.59143966|0.58237547|0.5868726
519|0.57925636|0.58914727|0.58237547|0.5857418
520|0.5800781|0.5907336|0.5839695|0.587332
521|0.5808967|0.5923077|0.5855513|0.5889101
522|0.58171207|0.59386975|0.5871212|0.5904762
523|0.5825243|0.5954198|0.58867925|0.5920304
524|0.5813953|0.5931559|0.58867925|0.5909091
525|0.58220506|0.594697|0.5902256|0.5924528
526|0.5810811|0.594697|0.58801496|0.5913371
527|0.58188826|0.594697|0.58801496|0.5913371
528|0.5826923|0.594697|0.58801496|0.5913371
529|0.5834933|0.594697|0.58801496|0.5913371
530|0.58237547|0.594697|0.5858209|0.5902256
531|0.58126193|0.594697|0.58364314|0.5891182
532|0.58206105|0.5962264|0.58518517|0.59065425
533|0.5809524|0.59398496|0.58518517|0.5895522
534|0.581749|0.5955056|0.5867159|0.5910781
535|0.58064514|0.5932836|0.5867159|0.58998144
536|0.5814394|0.5947955|0.5882353|0.59149724
537|0.5822306|0.5962963|0.5897436|0.5930019
538|0.58113205|0.5962963|0.58759123|0.5919118
539|0.58003765|0.59409595|0.58759123|0.59082574
540|0.58003765|0.59409595|0.58759123|0.59082574
541|0.57894737|0.5919118|0.58759123|0.5897437
542|0.57973737|0.5934066|0.5890909|0.5912409
543|0.57865167|0.5912409|0.5890909|0.59016395
544|0.5775701|0.5890909|0.5890909|0.5890909
545|0.57649255|0.5890909|0.5869565|0.58802176
546|0.5772812|0.5905797|0.58844763|0.5895117
547|0.5762082|0.5905797|0.58633095|0.58844763
548|0.5769944|0.5905797|0.58633095|0.58844763
549|0.57592595|0.5905797|0.5842294|0.5873874
